Respondent,Response
13091812168,"Yes, I have medical debt."
13091811653,"Yes, I have medical debt."
13091809502,"Yes, I have medical debt."
13091808260,"Yes, I have medical debt."
13091808259,"Yes, I have medical debt."
13091805415,"Yes, I have medical debt."
13091803029,"Yes, I have medical debt."
13091801780,"Yes, I have medical debt."
13091799972,"Yes, I have medical debt."
13091797458,"Yes, I have medical debt."
13091793047,"Yes, I have medical debt."
13091781046,"Yes, I have medical debt."
13091789591,"Yes, I have medical debt."
13091785866,"Yes, I have medical debt."
13091783837,"Yes, I have medical debt."
13091782827,"Yes, I have medical debt."
13091782200,"Yes, I have medical debt."
13091779654,"Yes, I have medical debt."
13091777983,"Yes, I have medical debt."
13091776922,"Yes, I have medical debt."
13091775508,"Yes, I have medical debt."
13091775182,"Yes, I have medical debt."
13091775004,"Yes, I have medical debt."
13091756959,"Yes, I have medical debt."
13091773055,"Yes, I have medical debt."
13091771234,"Yes, I have medical debt."
13091764850,"Yes, I have medical debt."
13091763223,"Yes, I have medical debt."
13091762598,"Yes, I have medical debt."
13091757261,"Yes, I have medical debt."
13091755618,"Yes, I have medical debt."
13091755465,"Yes, I have medical debt."
13091755087,"Yes, I have medical debt."
13091743509,"Yes, I have medical debt."
13091743305,"Yes, I have medical debt."
13091743105,"Yes, I have medical debt."
13091741222,"Yes, I have medical debt."
13091740099,"Yes, I have medical debt."
13091738267,"Yes, I have medical debt."
13091738238,"Yes, I have medical debt."
13091737796,"Yes, I have medical debt."
13091737710,"Yes, I have medical debt."
13091736300,"Yes, I have medical debt."
13091735146,"Yes, I have medical debt."
13091730964,"Yes, I have medical debt."
13091730691,"Yes, I have medical debt."
13091726741,"Yes, I have medical debt."
13091723726,"Yes, I have medical debt."
13091717548,"Yes, I have medical debt."
13091713313,"Yes, I have medical debt."
13091712941,"Yes, I have medical debt."
13091712388,"Yes, I have medical debt."
13091712246,"Yes, I have medical debt."
13091710147,"Yes, I have medical debt."
13091707121,"Yes, I have medical debt."
13091703498,"Yes, I have medical debt."
13091703201,"Yes, I have medical debt."
13091702543,"Yes, I have medical debt."
13091701013,"Yes, I have medical debt."
13091700175,"Yes, I have medical debt."
13091700034,"Yes, I have medical debt."
13091698964,"Yes, I have medical debt."
13091698256,"Yes, I have medical debt."
13091697151,"Yes, I have medical debt."
13091694140,"Yes, I have medical debt."
13091693906,"Yes, I have medical debt."
13091691206,"Yes, I have medical debt."
13091687967,"Yes, I have medical debt."
13091687148,"Yes, I have medical debt."
13091675831,"Yes, I have medical debt."
13091683935,"Yes, I have medical debt."
13091682313,"Yes, I have medical debt."
13091675976,"Yes, I have medical debt."
13091669099,"Yes, I have medical debt."
13091674292,"Yes, I have medical debt."
13091673229,"Yes, I have medical debt."
13091672456,"Yes, I have medical debt."
13091670293,"Yes, I have medical debt."
13091669725,"Yes, I have medical debt."
13091666295,"Yes, I have medical debt."
13091665275,"Yes, I have medical debt."
13091665248,"Yes, I have medical debt."
13091663840,"Yes, I have medical debt."
13091663024,"Yes, I have medical debt."
13091661893,"Yes, I have medical debt."
13091654981,"Yes, I have medical debt."
13091646312,"Yes, I have medical debt."
13091644094,"Yes, I have medical debt."
13091642721,"Yes, I have medical debt."
13091639616,"Yes, I have medical debt."
13091635287,"Yes, I have medical debt."
13091634337,"Yes, I have medical debt."
13091631951,"Yes, I have medical debt."
13091631919,"Yes, I have medical debt."
13091630499,"Yes, I have medical debt."
13091629057,"Yes, I have medical debt."
13091628980,"Yes, I have medical debt."
13091628312,"Yes, I have medical debt."
13091626419,"Yes, I have medical debt."
13091622533,"Yes, I have medical debt."
13091620430,"Yes, I have medical debt."
13091612883,"Yes, I have medical debt."
13091606979,"Yes, I have medical debt."
13091603771,"Yes, I have medical debt."
13091603570,"Yes, I have medical debt."
13091600038,"Yes, I have medical debt."
13091598152,"Yes, I have medical debt."
13091594201,"Yes, I have medical debt."
13091594068,"Yes, I have medical debt."
13091592985,"Yes, I have medical debt."
13091591140,"Yes, I have medical debt."
13091590896,"Yes, I have medical debt."
13091580828,"Yes, I have medical debt."
13091577813,"Yes, I have medical debt."
13091572440,"Yes, I have medical debt."
13091571909,"Yes, I have medical debt."
13091562471,"Yes, I have medical debt."
13091559503,"Yes, I have medical debt."
13091557283,"Yes, I have medical debt."
13091555984,"Yes, I have medical debt."
13091553878,"Yes, I have medical debt."
13091553789,"Yes, I have medical debt."
13091552982,"Yes, I have medical debt."
13091551289,"Yes, I have medical debt."
13091551061,"Yes, I have medical debt."
13091549082,"Yes, I have medical debt."
13091549049,"Yes, I have medical debt."
13091548674,"Yes, I have medical debt."
13091545616,"Yes, I have medical debt."
13091545514,"Yes, I have medical debt."
13091545097,"Yes, I have medical debt."
13091543931,"Yes, I have medical debt."
13091543074,"Yes, I have medical debt."
13091542862,"Yes, I have medical debt."
13091542735,"Yes, I have medical debt."
13091540134,"Yes, I have medical debt."
13091538340,"Yes, I have medical debt."
13087044011,"Yes, I have medical debt."
13086998643,"Yes, I have medical debt."
13086981341,"Yes, I have medical debt."
13086963569,"Yes, I have medical debt."
13086949978,"Yes, I have medical debt."
13086940266,"Yes, I have medical debt."
13086884038,"Yes, I have medical debt."
13086876526,"Yes, I have medical debt."
13086863898,"Yes, I have medical debt."
13086828362,"Yes, I have medical debt."
13086814276,"Yes, I have medical debt."
13086813410,"Yes, I have medical debt."
13086809703,"Yes, I have medical debt."
13086801058,"Yes, I have medical debt."
13086800879,"Yes, I have medical debt."
13086794339,"Yes, I have medical debt."
13086787300,"Yes, I have medical debt."
13086786664,"Yes, I have medical debt."
13086780251,"Yes, I have medical debt."
13086783081,"Yes, I have medical debt."
13086768713,"Yes, I have medical debt."
13086747635,"Yes, I have medical debt."
13086747318,"Yes, I have medical debt."
13086732116,"Yes, I have medical debt."
13086665304,"Yes, I have medical debt."
13086728175,"Yes, I have medical debt."
13086722598,"Yes, I have medical debt."
13086721692,"Yes, I have medical debt."
13086721362,"Yes, I have medical debt."
13086716769,"Yes, I have medical debt."
13086716009,"Yes, I have medical debt."
13086705067,"Yes, I have medical debt."
13086703654,"Yes, I have medical debt."
13086700066,"Yes, I have medical debt."
13086692140,"Yes, I have medical debt."
13086690794,"Yes, I have medical debt."
13086689808,"Yes, I have medical debt."
13086678769,"Yes, I have medical debt."
13086680280,"Yes, I have medical debt."
13086678477,"Yes, I have medical debt."
13086682178,"Yes, I have medical debt."
13086682039,"Yes, I have medical debt."
13086681967,"Yes, I have medical debt."
13086680397,"Yes, I have medical debt."
13086680274,"Yes, I have medical debt."
13086679762,"Yes, I have medical debt."
13086678990,"Yes, I have medical debt."
13086678360,"Yes, I have medical debt."
13086677510,"Yes, I have medical debt."
13086676274,"Yes, I have medical debt."
13086676240,"Yes, I have medical debt."
13086675722,"Yes, I have medical debt."
13086675663,"Yes, I have medical debt."
13086675315,"Yes, I have medical debt."
13086675270,"Yes, I have medical debt."
13086674401,"Yes, I have medical debt."
13086673512,"Yes, I have medical debt."
13086673067,"Yes, I have medical debt."
13086667028,"Yes, I have medical debt."
13086671751,"Yes, I have medical debt."
13086670885,"Yes, I have medical debt."
13086665655,"Yes, I have medical debt."
13086670376,"Yes, I have medical debt."
13086670251,"Yes, I have medical debt."
13086670014,"Yes, I have medical debt."
13086670007,"Yes, I have medical debt."
13086669749,"Yes, I have medical debt."
13086669267,"Yes, I have medical debt."
13086668712,"Yes, I have medical debt."
13086665217,"Yes, I have medical debt."
13086667932,"Yes, I have medical debt."
13086667885,"Yes, I have medical debt."
13086663244,"Yes, I have medical debt."
13086667570,"Yes, I have medical debt."
13086667220,"Yes, I have medical debt."
13086665742,"Yes, I have medical debt."
13086664518,"Yes, I have medical debt."
13086661958,"Yes, I have medical debt."
13086661470,"Yes, I have medical debt."
13086661212,"Yes, I have medical debt."
13086660270,"Yes, I have medical debt."
13086659771,"Yes, I have medical debt."
13086659604,"Yes, I have medical debt."
13086659202,"Yes, I have medical debt."
13086659017,"Yes, I have medical debt."
13086658397,"Yes, I have medical debt."
13086655317,"Yes, I have medical debt."
13086657007,"Yes, I have medical debt."
13086656757,"Yes, I have medical debt."
13086654601,"Yes, I have medical debt."
13086654549,"Yes, I have medical debt."
13086653979,"Yes, I have medical debt."
13086653107,"Yes, I have medical debt."
13086649422,"Yes, I have medical debt."
13086652375,"Yes, I have medical debt."
13086652212,"Yes, I have medical debt."
13086652074,"Yes, I have medical debt."
13086651744,"Yes, I have medical debt."
13086651633,"Yes, I have medical debt."
13086651599,"Yes, I have medical debt."
13086646554,"Yes, I have medical debt."
13086640859,"Yes, I have medical debt."
13086641476,"Yes, I have medical debt."
13086644148,"Yes, I have medical debt."
13086639678,"Yes, I have medical debt."
13086639815,"Yes, I have medical debt."
13086637795,"Yes, I have medical debt."
13086635665,"Yes, I have medical debt."
13086635580,"Yes, I have medical debt."
13086635327,"Yes, I have medical debt."
13086631199,"Yes, I have medical debt."
13086630876,"Yes, I have medical debt."
13086629696,"Yes, I have medical debt."
13086627143,"Yes, I have medical debt."
13086626500,"Yes, I have medical debt."
13086624890,"Yes, I have medical debt."
13086623234,"Yes, I have medical debt."
13086623115,"Yes, I have medical debt."
13086623043,"Yes, I have medical debt."
13086622738,"Yes, I have medical debt."
13086621849,"Yes, I have medical debt."
13086621532,"Yes, I have medical debt."
13086612807,"Yes, I have medical debt."
13086606101,"Yes, I have medical debt."
13086607238,"Yes, I have medical debt."
13086602670,"Yes, I have medical debt."
13086600786,"Yes, I have medical debt."
13086600254,"Yes, I have medical debt."
13086596618,"Yes, I have medical debt."
13086595415,"Yes, I have medical debt."
13086592452,"Yes, I have medical debt."
13086591947,"Yes, I have medical debt."
13086589796,"Yes, I have medical debt."
13086589286,"Yes, I have medical debt."
13086587027,"Yes, I have medical debt."
13086584618,"Yes, I have medical debt."
13086582016,"Yes, I have medical debt."
13086581150,"Yes, I have medical debt."
13086580928,"Yes, I have medical debt."
13086580439,"Yes, I have medical debt."
13086579999,"Yes, I have medical debt."
13086577049,"Yes, I have medical debt."
13086576904,"Yes, I have medical debt."
13086576074,"Yes, I have medical debt."
13086575189,"Yes, I have medical debt."
13086572734,"Yes, I have medical debt."
13086572383,"Yes, I have medical debt."
13086571988,"Yes, I have medical debt."
13086564387,"Yes, I have medical debt."
13086563530,"Yes, I have medical debt."
13086562583,"Yes, I have medical debt."
13086559945,"Yes, I have medical debt."
13086558242,"Yes, I have medical debt."
13086556140,"Yes, I have medical debt."
13086553303,"Yes, I have medical debt."
13086549178,"Yes, I have medical debt."
13086549050,"Yes, I have medical debt."
13086548519,"Yes, I have medical debt."
13086545936,"Yes, I have medical debt."
13086544270,"Yes, I have medical debt."
13086544242,"Yes, I have medical debt."
13086542294,"Yes, I have medical debt."
13086539725,"Yes, I have medical debt."
13086539597,"Yes, I have medical debt."
13086537359,"Yes, I have medical debt."
13086536795,"Yes, I have medical debt."
13086535454,"Yes, I have medical debt."
13086535018,"Yes, I have medical debt."
13086531604,"Yes, I have medical debt."
13086529852,"Yes, I have medical debt."
13086529256,"Yes, I have medical debt."
13086527700,"Yes, I have medical debt."
13086526340,"Yes, I have medical debt."
13086526327,"Yes, I have medical debt."
13086524219,"Yes, I have medical debt."
13086523494,"Yes, I have medical debt."
13086522564,"Yes, I have medical debt."
13086521417,"Yes, I have medical debt."
13086521157,"Yes, I have medical debt."
13086520783,"Yes, I have medical debt."
13086520750,"Yes, I have medical debt."
13086519501,"Yes, I have medical debt."
13086514951,"Yes, I have medical debt."
13086513804,"Yes, I have medical debt."
13086512819,"Yes, I have medical debt."
13086511412,"Yes, I have medical debt."
13086503880,"Yes, I have medical debt."
13086503699,"Yes, I have medical debt."
13086502297,"Yes, I have medical debt."
13086498620,"Yes, I have medical debt."
13086498172,"Yes, I have medical debt."
13086497877,"Yes, I have medical debt."
13086496760,"Yes, I have medical debt."
13086495639,"Yes, I have medical debt."
13086490327,"Yes, I have medical debt."
13086490192,"Yes, I have medical debt."
13086489731,"Yes, I have medical debt."
13086485002,"Yes, I have medical debt."
13086484990,"Yes, I have medical debt."
13086484605,"Yes, I have medical debt."
13086484203,"Yes, I have medical debt."
13086483759,"Yes, I have medical debt."
13086481603,"Yes, I have medical debt."
13086480438,"Yes, I have medical debt."
13086480160,"Yes, I have medical debt."
13086478602,"Yes, I have medical debt."
13086477644,"Yes, I have medical debt."
13086476229,"Yes, I have medical debt."
13086475598,"Yes, I have medical debt."
13086475213,"Yes, I have medical debt."
13086474822,"Yes, I have medical debt."
13086474048,"Yes, I have medical debt."
13086473553,"Yes, I have medical debt."
13086473436,"Yes, I have medical debt."
13086472371,"Yes, I have medical debt."
13086470711,"Yes, I have medical debt."
13086470368,"Yes, I have medical debt."
13086470158,"Yes, I have medical debt."
13086460279,"Yes, I have medical debt."
13086457443,"Yes, I have medical debt."
13086456742,"Yes, I have medical debt."
13086454682,"Yes, I have medical debt."
13086453230,"Yes, I have medical debt."
13086453228,"Yes, I have medical debt."
13086450927,"Yes, I have medical debt."
13086446377,"Yes, I have medical debt."
13086444306,"Yes, I have medical debt."
13086437633,"Yes, I have medical debt."
13086429955,"Yes, I have medical debt."
13086417137,"Yes, I have medical debt."
13086415884,"Yes, I have medical debt."
13086413117,"Yes, I have medical debt."
13086411476,"Yes, I have medical debt."
13086408344,"Yes, I have medical debt."
13086406100,"Yes, I have medical debt."
13086404277,"Yes, I have medical debt."
13086402198,"Yes, I have medical debt."
13086395840,"Yes, I have medical debt."
13086395696,"Yes, I have medical debt."
13086391238,"Yes, I have medical debt."
13086393427,"Yes, I have medical debt."
13086388232,"Yes, I have medical debt."
13086387864,"Yes, I have medical debt."
13086386229,"Yes, I have medical debt."
13086377107,"Yes, I have medical debt."
13086376050,"Yes, I have medical debt."
13086373441,"Yes, I have medical debt."
13086373078,"Yes, I have medical debt."
13086372764,"Yes, I have medical debt."
13086369484,"Yes, I have medical debt."
13086366755,"Yes, I have medical debt."
13086361282,"Yes, I have medical debt."
13086359518,"Yes, I have medical debt."
13086359502,"Yes, I have medical debt."
13086354781,"Yes, I have medical debt."
13086353926,"Yes, I have medical debt."
13086351159,"Yes, I have medical debt."
13086347580,"Yes, I have medical debt."
13086345524,"Yes, I have medical debt."
13086344749,"Yes, I have medical debt."
13086342265,"Yes, I have medical debt."
13086340354,"Yes, I have medical debt."
13086334522,"Yes, I have medical debt."
13086334416,"Yes, I have medical debt."
13086328650,"Yes, I have medical debt."
13086329622,"Yes, I have medical debt."
13086326780,"Yes, I have medical debt."
13086314489,"Yes, I have medical debt."
13086314183,"Yes, I have medical debt."
13086313801,"Yes, I have medical debt."
13086307355,"Yes, I have medical debt."
13086306878,"Yes, I have medical debt."
13086305391,"Yes, I have medical debt."
13086304580,"Yes, I have medical debt."
13086299247,"Yes, I have medical debt."
13086297326,"Yes, I have medical debt."
13086288839,"Yes, I have medical debt."
13086292291,"Yes, I have medical debt."
13086290900,"Yes, I have medical debt."
13086286404,"Yes, I have medical debt."
13086283771,"Yes, I have medical debt."
13086282570,"Yes, I have medical debt."
13086280618,"Yes, I have medical debt."
13086277740,"Yes, I have medical debt."
13086275899,"Yes, I have medical debt."
13086270011,"Yes, I have medical debt."
13086269869,"Yes, I have medical debt."
13086269234,"Yes, I have medical debt."
13086265942,"Yes, I have medical debt."
13086260667,"Yes, I have medical debt."
13086258550,"Yes, I have medical debt."
13086256691,"Yes, I have medical debt."
13086256288,"Yes, I have medical debt."
13086253489,"Yes, I have medical debt."
13086250371,"Yes, I have medical debt."
13086250309,"Yes, I have medical debt."
13086240115,"Yes, I have medical debt."
13086242019,"Yes, I have medical debt."
13086238701,"Yes, I have medical debt."
13086235618,"Yes, I have medical debt."
13086233098,"Yes, I have medical debt."
13086231607,"Yes, I have medical debt."
13086227589,"Yes, I have medical debt."
13086227345,"Yes, I have medical debt."
13086223648,"Yes, I have medical debt."
13086222961,"Yes, I have medical debt."
13086212016,"Yes, I have medical debt."
13086208264,"Yes, I have medical debt."
13086206058,"Yes, I have medical debt."
13086204356,"Yes, I have medical debt."
13086199355,"Yes, I have medical debt."
13086201497,"Yes, I have medical debt."
13086201422,"Yes, I have medical debt."
13086200491,"Yes, I have medical debt."
13086191072,"Yes, I have medical debt."
13086198701,"Yes, I have medical debt."
13086191564,"Yes, I have medical debt."
13086191155,"Yes, I have medical debt."
13086190711,"Yes, I have medical debt."
13086189538,"Yes, I have medical debt."
13086188959,"Yes, I have medical debt."
13086188506,"Yes, I have medical debt."
13086187247,"Yes, I have medical debt."
13086181616,"Yes, I have medical debt."
13086174357,"Yes, I have medical debt."
13086171651,"Yes, I have medical debt."
13086163301,"Yes, I have medical debt."
13086161593,"Yes, I have medical debt."
13086157708,"Yes, I have medical debt."
13086154234,"Yes, I have medical debt."
13086150483,"Yes, I have medical debt."
13086138786,"Yes, I have medical debt."
13086136763,"Yes, I have medical debt."
13086133119,"Yes, I have medical debt."
13086131155,"Yes, I have medical debt."
13086124151,"Yes, I have medical debt."
13086127735,"Yes, I have medical debt."
13086124616,"Yes, I have medical debt."
13086123651,"Yes, I have medical debt."
13086121046,"Yes, I have medical debt."
13086120188,"Yes, I have medical debt."
13086120168,"Yes, I have medical debt."
13086119891,"Yes, I have medical debt."
13086118619,"Yes, I have medical debt."
13086117845,"Yes, I have medical debt."
13086106586,"Yes, I have medical debt."
13086116201,"Yes, I have medical debt."
13086111548,"Yes, I have medical debt."
13086103643,"Yes, I have medical debt."
13086097285,"Yes, I have medical debt."
13086090285,"Yes, I have medical debt."
13086086557,"Yes, I have medical debt."
13086085980,"Yes, I have medical debt."
13086085496,"Yes, I have medical debt."
13086084686,"Yes, I have medical debt."
13086081006,"Yes, I have medical debt."
13086080709,"Yes, I have medical debt."
13086079619,"Yes, I have medical debt."
13086075292,"Yes, I have medical debt."
13086061325,"Yes, I have medical debt."
13086058646,"Yes, I have medical debt."
13086060508,"Yes, I have medical debt."
13086053958,"Yes, I have medical debt."
13086047785,"Yes, I have medical debt."
